payload_detail	payload	response	response_detail	statelist	unique_response
b'101200064d51497364700300279900046e726b413c1100053547504f788cde6f653752566f6f'	"b""\x10\x12\x00\x06MQIsdp\x03\x00'\x99\x00\x04nrkA<\x11\x00\x055GPOx\x8c\xdeoe7RVoo"""	b' \x02\x00\x00'	b'20020000'	[]	61
b'101100044d51545404002cac0005414969704c3910000c675150646d6e736859663170753370'	b'\x10\x11\x00\x04MQTT\x04\x00,\xac\x00\x05AIipL9\x10\x00\x0cgQPdmnshYf1pu3p'	b' \x02\x00\x00'	b'20020000'	[]	61
b'100e00044d5154540402f3cd00026170c00014340f00037363fdd24861414975337573d0b3'	b'\x10\x0e\x00\x04MQTT\x04\x02\xf3\xcd\x00\x02ap\xc0\x00\x144\x0f\x00\x03sc\xfd\xd2HaAIu3us\xd0\xb3'	b' \x02\x00\x00'	b'20020000'	[]	61
b'101100064d51497364700302ec2900036d6c56330f00074e517543485262a6e74873750270'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xec)\x00\x03mlV3\x0f\x00\x07NQuCHRb\xa6\xe7Hsu\x02p'	b' \x02\x00\x00@\x02\xa6\xe7'	b'200200004002a6e7'	[]	62
b'100d00044d515454040236c9000176766ae23c0c00024476234c76616b584431743783'	b'\x10\r\x00\x04MQTT\x04\x026\xc9\x00\x01vvj\xe2<\x0c\x00\x02Dv#LvakXD1t7\x83'	b' \x02\x00\x00'	b'20020000'	[]	62
b'101100064d51497364700302c56e0003706836300b000336357768306d66484fcc8e4540'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xc5n\x00\x03ph60\x0b\x00\x0365wh0mfHO\xcc\x8eE@'	b' \x02\x00\x00'	b'20020000'	[]	62
b'100e00044d5154540400ccdb00024e6fa58431120009556f687a744c726431734d42f6c0'	b'\x10\x0e\x00\x04MQTT\x04\x00\xcc\xdb\x00\x02No\xa5\x841\x12\x00\tUohztLrd1sMB\xf6\xc0'	b' \x02\x00\x00'	b'20020000'	[]	62
b'101200044d5154540482817700026b480002747a380900014d51354c423171f40823d0e0'	b'\x10\x12\x00\x04MQTT\x04\x82\x81w\x00\x02kH\x00\x02tz8\t\x00\x01MQ5LB1q\xf4\x08#\xd0\xe0'	b' \x02\x00\x00'	b'20020000'	[]	62
b'101200044d5154540402242d000634594458514b340a00046c664735ab480077166223d12000'	b'\x10\x12\x00\x04MQTT\x04\x02$-\x00\x064YDXQK4\n\x00\x04lfG5\xabH\x00w\x16b#\xd1 \x00'	b' \x02\x00\x00P\x02\xabH'	b'200200005002ab48'	[]	63
b'101200044d5154540400fccc0006657751386b5a3d0d00054d54786f49e7b27578656c743734'	b'\x10\x12\x00\x04MQTT\x04\x00\xfc\xcc\x00\x06ewQ8kZ=\r\x00\x05MTxoI\xe7\xb2uxelt74'	b' \x02\x00\x00'	b'20020000'	[]	63
b'101200064d51497364700300c5a2000434676b6d38100001614e6853576377764e567776e01b'	b'\x10\x12\x00\x06MQIsdp\x03\x00\xc5\xa2\x00\x044gkm8\x10\x00\x01aNhSWcwvNVwv\xe0\x1b'	b' \x02\x00\x00'	b'20020000'	[]	63
b'101200044d51545404022b7100064b62304734333a110005423778343245841a6876796e3831'	b'\x10\x12\x00\x04MQTT\x04\x02+q\x00\x06Kb0G43:\x11\x00\x05B7x42E\x84\x1ahvyn81'	b' \x02\x00\x00'	b'20020000'	[]	63
b'100c00044d5154540402f2d30000d000173000310e000562326957504175444465636e3387'	b'\x10\x0c\x00\x04MQTT\x04\x02\xf2\xd3\x00\x00\xd0\x00\x170\x001\x0e\x00\x05b2iWPAuDDecn3\x87'	b' \x02\x00\x00'	b'20020000'	[]	63
b'100f00044d5154540402b09f0003445541903d0b000433543732307761556475313c80'	b'\x10\x0f\x00\x04MQTT\x04\x02\xb0\x9f\x00\x03DUA\x90=\x0b\x00\x043T720waUdu1<\x80'	b' \x02\x00\x00'	b'20020000'	[]	63
b'101100064d51497364700302033300036e756b310e0005656e7770756a3944364e63346506'	b'\x10\x11\x00\x06MQIsdp\x03\x02\x033\x00\x03nuk1\x0e\x00\x05enwpuj9D6Nc4e\x06'	b' \x02\x00\x00'	b'20020000'	[]	63
b'101200044d5154540402d7910006377a6b6a516e340a00036b697861ab503563a818380740'	b'\x10\x12\x00\x04MQTT\x04\x02\xd7\x91\x00\x067zkjQn4\n\x00\x03kixa\xabP5c\xa8\x188\x07@'	b' \x02\x00\x00'	b'20020000'	[]	63
b'100d00044d5154540400f06c000134a6200014350c00044d474b55207e63456a754c2290'	"b'\x10\r\x00\x04MQTT\x04\x00\xf0l\x00\x014\xa6 \x00\x145\x0c\x00\x04MGKU ~cEjuL""\x90'"	b' \x02\x00\x00'	b'20020000'	[]	63
b'101200044d5154540402723300063332756668363d0d0000decd496d344a33437371397184a0'	b'\x10\x12\x00\x04MQTT\x04\x02r3\x00\x0632ufh6=\r\x00\x00\xde\xcdIm4J3Csq9q\x84\xa0'	b' \x02\x00\x00'	b'20020000'	[]	63
b'100c00044d515454040037500000e00017a03c0f00046d516e796f725259743641416d20'	b'\x10\x0c\x00\x04MQTT\x04\x007P\x00\x00\xe0\x00\x17\xa0<\x0f\x00\x04mQnyorRYt6AAm '	b' \x02\x00\x02'	b'20020002'	[]	63
b'100e00044d51545404023f7d00026670d5853512000937584e743854475458b7aa526c71e0'	b'\x10\x0e\x00\x04MQTT\x04\x02?}\x00\x02fp\xd5\x855\x12\x00\t7XNt8TGTX\xb7\xaaRlq\xe0'	b' \x02\x00\x00'	b'20020000'	[]	63
b'101200044d515454040247610006587a386434323c12000063ee31396375646d5a4e384b6f99'	b'\x10\x12\x00\x04MQTT\x04\x02Ga\x00\x06Xz8d42<\x12\x00\x00c\xee19cudmZN8Ko\x99'	b' \x02\x00\x00'	b'20020000'	[]	63
b'101100044d51545404008eab00054d70774252331000036e694d8ff2483147566a686d4e70'	b'\x10\x11\x00\x04MQTT\x04\x00\x8e\xab\x00\x05MpwBR3\x10\x00\x03niM\x8f\xf2H1GVjhmNp'	b' \x02\x00\x00@\x02\x8f\xf2'	b'2002000040028ff2'	[]	64
b'101200064d51497364700302186f0004313262503b0d0008544872414f795744a7b56a58a4'	b'\x10\x12\x00\x06MQIsdp\x03\x02\x18o\x00\x0412bP;\r\x00\x08THrAOyWD\xa7\xb5jX\xa4'	b' \x02\x00\x00@\x02\xa7\xb5'	b'200200004002a7b5'	[]	65
b'101200044d5154540402a3c2000664533047755a3d0f000a737741676474335366e31b378631'	b'\x10\x12\x00\x04MQTT\x04\x02\xa3\xc2\x00\x06dS0GuZ=\x0f\x00\nswAgdt3Sf\xe3\x1b7\x861'	b' \x02\x00\x00'	b'20020000'	[]	65
b'100e00064d514973647003003c920000a67a65340d000b67657675516261505646586ef3e0'	b'\x10\x0e\x00\x06MQIsdp\x03\x00<\x92\x00\x00\xa6ze4\r\x00\x0bgevuQbaPVFXn\xf3\xe0'	b' \x02\x00\x02'	b'20020002'	[]	65
b'100e00044d5154540400f2ed00024e5a0e3110000e33743367655a7765467473300630'	b'\x10\x0e\x00\x04MQTT\x04\x00\xf2\xed\x00\x02NZ\x0e1\x10\x00\x0e3t3geZweFts0\x060'	b' \x02\x00\x00'	b'20020000'	[]	65
b'101100064d514973647003026df600034e38723412000744654b4c316d75dc4d515a547474'	b'\x10\x11\x00\x06MQIsdp\x03\x02m\xf6\x00\x03N8r4\x12\x00\x07DeKL1mu\xdcMQZTtt'	b' \x02\x00\x00'	b'20020000'	[]	65
b'101100044d51545404027c720005683738774f3d0f00055556755878133f30556d6f413f60'	b'\x10\x11\x00\x04MQTT\x04\x02|r\x00\x05h78wO=\x0f\x00\x05UVuXx\x13?0UmoA?`'	b' \x02\x00\x00P\x02\x13?'	b'200200005002133f'	[]	66
b'100e00064d51497364700302fc4700005855383d1200034f58798ab9527949676444761c40'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xfcG\x00\x00XU8=\x12\x00\x03OXy\x8a\xb9RyIgdDv\x1c@'	b' \x02\x00\x02'	b'20020002'	[]	66
b'100f00064d51497364700302618a0001333473310a00046c3351746d6c376b27a9e1100b3948'	"b""\x10\x0f\x00\x06MQIsdp\x03\x02a\x8a\x00\x0134s1\n\x00\x04l3Qtml7k'\xa9\xe1\x10\x0b9H"""	b' \x02\x00\x00'	b'20020000'	[]	66
b'101200044d5154540400f31700066738563434333d1100046871793719a74738455536526614'	b'\x10\x12\x00\x04MQTT\x04\x00\xf3\x17\x00\x06g8V443=\x11\x00\x04hqy7\x19\xa7G8EU6Rf\x14'	b' \x02\x00\x00'	b'20020000'	[]	66
b'101000064d5149736470030270c10002736290320900025469f156553744b6b46f11'	b'\x10\x10\x00\x06MQIsdp\x03\x02p\xc1\x00\x02sb\x902\t\x00\x02Ti\xf1VU7D\xb6\xb4o\x11'	b' \x02\x00\x00'	b'20020000'	[]	66
b'100c00044d51545404022c9b00000e63583a1000084e70387730365a6940576f6d8910'	b'\x10\x0c\x00\x04MQTT\x04\x02,\x9b\x00\x00\x0ecX:\x10\x00\x08Np8w06Zi@Wom\x89\x10'	b' \x02\x00\x00'	b'20020000'	[]	66
b'100d00044d5154540400415400014d10001480330c00084f396c425a446c536192c883d100'	b'\x10\r\x00\x04MQTT\x04\x00AT\x00\x01M\x10\x00\x14\x803\x0c\x00\x08O9lBZDlSa\x92\xc8\x83\xd1\x00'	b' \x02\x01\x00'	b'20020100'	[]	66
b'101200044d51545404023fb50006524e624d7566390e00093035473749775a5a4a4b33744be0'	b'\x10\x12\x00\x04MQTT\x04\x02?\xb5\x00\x06RNbMuf9\x0e\x00\t05G7IwZZJK3tK\xe0'	b' \x02\x00\x00'	b'20020000'	[]	66
b'101200064d51497364700302e5850004787a704e340c0002475521dd474851454d44e67643'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xe5\x85\x00\x04xzpN4\x0c\x00\x02GU!\xddGHQEMD\xe6vC'	b' \x02\x00\x00'	b'20020000'	[]	66
b'101200064d51497364700302c53e00044a6963493d0f000956656f456d344a6342f22c4b9ea300'	b'\x10\x12\x00\x06MQIsdp\x03\x02\xc5>\x00\x04JicI=\x0f\x00\tVeoEm4JcB\xf2,K\x9e\xa3\x00'	b' \x02\x00\x00P\x02\xf2,'	b'200200005002f22c'	[]	67
b'101000064d514973647003404b9900000000f2350f00066c4d376157497b4b51775361d950'	b'\x10\x10\x00\x06MQIsdp\x03@K\x99\x00\x00\x00\x00\xf25\x0f\x00\x06lM7aWI{KQwSa\xd9P'	b' \x02\x00\x02'	b'20020002'	[]	67
b'101200044d5154540482578800014c00033245533d0c0000a53d537061754c5a5535b32a50a0'	b'\x10\x12\x00\x04MQTT\x04\x82W\x88\x00\x01L\x00\x032ES=\x0c\x00\x00\xa5=SpauLZU5\xb3*P\xa0'	b' \x02\x00\x00'	b'20020000'	[]	67
b'101000064d51497364700302f3f10002394440340e0003456643987a6b386c58344d47981e'	b'\x10\x10\x00\x06MQIsdp\x03\x02\xf3\xf1\x00\x029D@4\x0e\x00\x03EfC\x98zk8lX4MG\x98\x1e'	b' \x02\x00\x00'	b'20020000'	[]	67
b'101100044d51545404021e140005726271787a3a0500008b635015ce8386ff1050'	b'\x10\x11\x00\x04MQTT\x04\x02\x1e\x14\x00\x05rbqxz:\x05\x00\x00\x8bcP\x15\xce\x83\x86\xff\x10P'	b' \x02\x00\x00'	b'20020000'	[]	67
b'100f00044d515454040271d700034a556b74b0331000083347594b4d4b53fd520479e36240'	b'\x10\x0f\x00\x04MQTT\x04\x02q\xd7\x00\x03JUkt\xb03\x10\x00\x083GYKMKS\xfdR\x04y\xe3b@'	b' \x02\x00\x00'	b'20020000'	[]	67
b'101200044d5154540400211900064858514a62743c0c00026b5939c03348346b4f76878402'	b'\x10\x12\x00\x04MQTT\x04\x00!\x19\x00\x06HXQJbt<\x0c\x00\x02kY9\xc03H4kOv\x87\x84\x02'	b' \x02\x00\x00'	b'20020000'	[]	67
b'101000064d5149736470030229e900025478f43102000444344e4b4d31779a510e023460'	b'\x10\x10\x00\x06MQIsdp\x03\x02)\xe9\x00\x02Tx\xf41\x02\x00\x04D4NKM1w\x9aQ\x0e\x024`'	b' \x02\x00\x00'	b'20020000'	[]	67
b'101000044d51545404027e99000443376a45903211000a5a6b61353373416f735382c828e6'	b'\x10\x10\x00\x04MQTT\x04\x02~\x99\x00\x04C7jE\x902\x11\x00\nZka53sAosS\x82\xc8(\xe6'	b' \x02\x00\x00'	b'20020000'	[]	67
b'100e00064d514973647003023ff50000b2693a3b0300015494993c9100004f39447437'	b'\x10\x0e\x00\x06MQIsdp\x03\x02?\xf5\x00\x00\xb2i:;\x03\x00\x01T\x94\x99<\x91\x00\x00O9Dt7'	b' \x02\x00\x02'	b'20020002'	[]	67
b'101100064d51497364700300d21800036a394a340d0006644839354364ef777647644a4e70'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xd2\x18\x00\x03j9J4\r\x00\x06dH95Cd\xefwvGdJNp'	b' \x02\x00\x00P\x02\xefw'	b'200200005002ef77'	[]	68
b'100e00064d51497364700302ea8f0000b21012390700036d744f4439562c5dd13900'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xea\x8f\x00\x00\xb2\x10\x129\x07\x00\x03mtOD9V,]\xd19\x00'	b' \x02\x00\x02'	b'20020002'	[]	68
b'101200044d515454040261b900066c4a63345c49300d000a5a4f556d375752655a64516a4f'	b'\x10\x12\x00\x04MQTT\x04\x02a\xb9\x00\x06lJc4\\I0\r\x00\nZOUm7WReZdQjO'	b' \x02\x00\x00'	b'20020000'	[]	68
b'100e00044d51545404028cf300024f4a666f391100096971374d536d61684b3753736420'	b'\x10\x0e\x00\x04MQTT\x04\x02\x8c\xf3\x00\x02OJfo9\x11\x00\tiq7MSmahK7Ssd '	b' \x02\x00\x00'	b'20020000'	[]	68
b'101200044d515454040287da000548784f613034080000e96d6655555a7338c04100'	b'\x10\x12\x00\x04MQTT\x04\x02\x87\xda\x00\x05HxOa04\x08\x00\x00\xe9mfUUZs8\xc0A\x00'	b''	b''	[]	68
b'101100064d514973647003009a8c0003353144340e00014b38076f46383152506a6463232030'	b'\x10\x11\x00\x06MQIsdp\x03\x00\x9a\x8c\x00\x0351D4\x0e\x00\x01K8\x07oF81RPjdc# 0'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101200044d5154540400f9ce0006544252586e523d12000770746b32314767e9f4674f565a3740'	b'\x10\x12\x00\x04MQTT\x04\x00\xf9\xce\x00\x06TBRXnR=\x12\x00\x07ptk21Gg\xe9\xf4gOVZ7@'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101100044d5154540400f8b1000558476d4b69300f00004666554444657a50546a4d557667'	b'\x10\x11\x00\x04MQTT\x04\x00\xf8\xb1\x00\x05XGmKi0\x0f\x00\x00FfUDDezPTjMUvg'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101200044d515454040039130006316a6533743430100001583455445852435548564f5525d0'	b'\x10\x12\x00\x04MQTT\x04\x009\x13\x00\x061je3t40\x10\x00\x01X4UDXRCUHVOU%\xd0'	b' \x02\x00\x00'	b'20020000'	[]	68
b'100e00064d514973647003027b190000d44a3d120004625653716b6654347a6b556572d3'	b'\x10\x0e\x00\x06MQIsdp\x03\x02{\x19\x00\x00\xd4J=\x12\x00\x04bVSqkfT4zkUer\xd3'	b' \x02\x00\x02'	b'20020002'	[]	68
b'101000044d5154540402a76100046a78376a40380e00076e43724d45554f5454386d59cd'	b'\x10\x10\x00\x04MQTT\x04\x02\xa7a\x00\x04jx7j@8\x0e\x00\x07nCrMEUOTT8mY\xcd'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101100044d5154540500f3c8032764de00016b340c000454386a75aace335845499b4250'	"b""\x10\x11\x00\x04MQTT\x05\x00\xf3\xc8\x03'd\xde\x00\x01k4\x0c\x00\x04T8ju\xaa\xce3XEI\x9bBP"""	b''	b''	[]	68
b'101100064d51497364700302e1df00036432573b0b0000f8174948724b58443969ffb0'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xe1\xdf\x00\x03d2W;\x0b\x00\x00\xf8\x17IHrKXD9i\xff\xb0'	b' \x02\x00\x00'	b'20020000'	[]	68
b'100f00064d51497364700302fce800014120003909000232547032577957329fe7c3a0'	b'\x10\x0f\x00\x06MQIsdp\x03\x02\xfc\xe8\x00\x01A \x009\t\x00\x022Tp2WyW2\x9f\xe7\xc3\xa0'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101100064d51497364700302650d00034849763b12000941566c39326c766f666a137841ff'	b'\x10\x11\x00\x06MQIsdp\x03\x02e\r\x00\x03HIv;\x12\x00\tAVl92lvofj\x13xA\xff'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101200044d515454044226e800036d47480001523d12000b6873535567375a6d4b6678423d50'	b'\x10\x12\x00\x04MQTT\x04B&\xe8\x00\x03mGH\x00\x01R=\x12\x00\x0bhsSUg7ZmKfxB=P'	b' \x02\x00\x00'	b'20020000'	[]	68
b'101200064d5149736470030205ba0004474143483c0900044e6d4f37689d712281c350a000'	"b'\x10\x12\x00\x06MQIsdp\x03\x02\x05\xba\x00\x04GACH<\t\x00\x04NmO7h\x9dq""\x81\xc3P\xa0\x00'"	b' \x02\x00\x00P\x02h\x9d'	b'200200005002689d'	[]	69
b'100f00044d5154540440216d00015100007233380f00084e736a6944546b683759774857f0'	b'\x10\x0f\x00\x04MQTT\x04@!m\x00\x01Q\x00\x00r38\x0f\x00\x08NsjiDTkh7YwHW\xf0'	b' \x02\x00\x00'	b'20020000'	[]	69
b'100c00044d5154540402570e0000464c684c3812000442786e7953546f7232754366a4b0'	b'\x10\x0c\x00\x04MQTT\x04\x02W\x0e\x00\x00FLhL8\x12\x00\x04BxnySTor2uCf\xa4\xb0'	b' \x02\x00\x00'	b'20020000'	[]	69
b'101000064d51497364700300f74600027267263c0d00093247663565416d5682926567113010'	b'\x10\x10\x00\x06MQIsdp\x03\x00\xf7F\x00\x02rg&<\r\x00\t2Gf5eAmV\x82\x92eg\x110\x10'	b' \x02\x00\x00'	b'20020000'	[]	69
b'101200044d5154540402554e00065949384e66693d0f0000c8356138434e38694c423171d3d0'	b'\x10\x12\x00\x04MQTT\x04\x02UN\x00\x06YI8Nfi=\x0f\x00\x00\xc85a8CN8iLB1q\xd3\xd0'	b' \x02\x00\x00'	b'20020000'	[]	69
b'101000044d51545404007dc30004683366332733090003436d4e148b695824e2440d000770'	"b""\x10\x10\x00\x04MQTT\x04\x00}\xc3\x00\x04h3f3'3\t\x00\x03CmN\x14\x8biX$\xe2D\r\x00\x07p"""	b' \x02\x00\x00'	b'20020000'	[]	69
b'100d00044d5154540400d48f00014dd00016d0310f000a67763331694444416154544870f0'	b'\x10\r\x00\x04MQTT\x04\x00\xd4\x8f\x00\x01M\xd0\x00\x16\xd01\x0f\x00\ngv31iDDAaTTHp\xf0'	b' \x02\x01\x00'	b'20020100'	[]	69
b'100d00044d5154540402b489000132e0000d3112000a576641534b57674c337174485637'	b'\x10\r\x00\x04MQTT\x04\x02\xb4\x89\x00\x012\xe0\x00\r1\x12\x00\nWfASKWgL3qtHV7'	b' \x02\x00\x00'	b'20020000'	[]	69
b'100e00044d5154540402f31000027a55f57f350700008a074e7135165893b0e0000d3b'	b'\x10\x0e\x00\x04MQTT\x04\x02\xf3\x10\x00\x02zU\xf5\x7f5\x07\x00\x00\x8a\x07Nq5\x16X\x93\xb0\xe0\x00\r;'	b' \x02\x00\x00'	b'20020000'	[]	69
b'101200064d5149736470038276d200017800013039110007557171686656377a4556795a564e60'	b'\x10\x12\x00\x06MQIsdp\x03\x82v\xd2\x00\x01x\x00\x0109\x11\x00\x07UqqhfV7zEVyZVN`'	b' \x02\x00\x00'	b'20020000'	[]	69
b'101200064d51497364700302097b000447573378330f000444687655628567566144465433e1'	b'\x10\x12\x00\x06MQIsdp\x03\x02\t{\x00\x04GW3x3\x0f\x00\x04DhvUb\x85gVaDFT3\xe1'	b' \x02\x00\x00@\x02b\x85'	b'2002000040026285'	[]	70
b'101200044d51545404006e7e000643676c3647723412000e58625845704e4b45706931759b79'	b'\x10\x12\x00\x04MQTT\x04\x00n~\x00\x06Cgl6Gr4\x12\x00\x0eXbXEpNKEpi1u\x9by'	b' \x02\x00\x00'	b'20020000'	[]	70
b'101200064d5149736470038005ce00013000014a340a00057578367a6aa6870897e43dc4'	b'\x10\x12\x00\x06MQIsdp\x03\x80\x05\xce\x00\x010\x00\x01J4\n\x00\x05ux6zj\xa6\x87\x08\x97\xe4=\xc4'	b' \x02\x00\x00P\x02\xa6\x87'	b'200200005002a687'	[]	71
b'101000064d51497364700300c25f00027a7440350a0004514b6148b1e25079416563d100'	b'\x10\x10\x00\x06MQIsdp\x03\x00\xc2_\x00\x02zt@5\n\x00\x04QKaH\xb1\xe2PyAec\xd1\x00'	b' \x02\x00\x00'	b'20020000'	[]	71
b'101200064d51497364700302da33000450724c54350900037a7a3978c473519874a0d3032327'	"b""\x10\x12\x00\x06MQIsdp\x03\x02\xda3\x00\x04PrLT5\t\x00\x03zz9x\xc4sQ\x98t\xa0\xd3\x03#'"""	b' \x02\x00\x00P\x02x\xc4'	b'20020000500278c4'	[]	72
b'101100064d51497364700302fbc7000333716a310600057648306e020383105a04514f70'	b'\x10\x11\x00\x06MQIsdp\x03\x02\xfb\xc7\x00\x033qj1\x06\x00\x05vH0n\x02\x03\x83\x10Z\x04QOp'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101100064d5149736470030020020003743763310e0003584c3358677378516a4f586831eb'	b'\x10\x11\x00\x06MQIsdp\x03\x00 \x02\x00\x03t7c1\x0e\x00\x03XL3XgsxQjOXh1\xeb'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101100044d51545404423c9f00043738337151003d10000462494b4d0dd4445845786442c660'	b'\x10\x11\x00\x04MQTT\x04B<\x9f\x00\x04783qQ\x00=\x10\x00\x04bIKM\r\xd4DXExdB\xc6`'	b''	b''	[]	72
b'101200044d5154540440fae80002626200025152341200036f7a745650504a717442574dde'	b'\x10\x12\x00\x04MQTT\x04@\xfa\xe8\x00\x02bb\x00\x02QR4\x12\x00\x03oztVPPJqtBWM\xde'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100c00044d515454040282e70000600024d77038100004676e725569513165646369370530'	b'\x10\x0c\x00\x04MQTT\x04\x02\x82\xe7\x00\x00`\x00$\xd7p8\x10\x00\x04gnrUiQ1edci7\x050'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100e00064d51497364700302f11300004677643c1100026e6f8dd963416c37657163476385'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xf1\x13\x00\x00Fwd<\x11\x00\x02no\x8d\xd9cAl7eqcGc\x85'	b' \x02\x00\x02'	b'20020002'	[]	72
b'100c00044d5154540402605e0000d5264f3d0e000365477171de4e36335078454decb0'	b'\x10\x0c\x00\x04MQTT\x04\x02`^\x00\x00\xd5&O=\x0e\x00\x03eGqq\xdeN63PxEM\xec\xb0'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101000044d5154540400cc7b000446326a708035100002674cab94337674554f6e31746494'	b'\x10\x10\x00\x04MQTT\x04\x00\xcc{\x00\x04F2jp\x805\x10\x00\x02gL\xab\x943vtUOn1td\x94'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101200044d5154540402f258000639537a58796a33090003536a722c8a7a6a881ebfa3504a30'	b'\x10\x12\x00\x04MQTT\x04\x02\xf2X\x00\x069SzXyj3\t\x00\x03Sjr,\x8azj\x88\x1e\xbf\xa3PJ0'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101100044d51545404003f6f00054b67323077310f000a366352336555665239565245796a'	b'\x10\x11\x00\x04MQTT\x04\x00?o\x00\x05Kg20w1\x0f\x00\n6cR3eUfR9VREyj'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100f00064d51497364700302001300014846503312000a354c645a627565614ce474620500'	b'\x10\x0f\x00\x06MQIsdp\x03\x02\x00\x13\x00\x01HFP3\x12\x00\n5LdZbueaL\xe4tb\x05\x00'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100f00064d51497364700302446d000164023d0d000269304ca7387279654b675174a669'	b'\x10\x0f\x00\x06MQIsdp\x03\x02Dm\x00\x01d\x02=\r\x00\x02i0L\xa78ryeKgQt\xa6i'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100c00044d515454040002710000c2164280003d1100017918365834784a563863466269bd'	b'\x10\x0c\x00\x04MQTT\x04\x00\x02q\x00\x00\xc2\x16B\x80\x00=\x11\x00\x01y\x186X4xJV8cFbi\xbd'	b' \x02\x00\x02'	b'20020002'	[]	72
b'101000044d51545404023de900045777376b003c0b0003683152d0844f646d6354a0390c00'	b'\x10\x10\x00\x04MQTT\x04\x02=\xe9\x00\x04Ww7k\x00<\x0b\x00\x03h1R\xd0\x84OdmcT\xa09\x0c\x00'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100c00044d51545404008e99000000024a4f3d0d00064e395a33551b1b6f416e726ef230'	b'\x10\x0c\x00\x04MQTT\x04\x00\x8e\x99\x00\x00\x00\x02JO=\r\x00\x06N9Z3U\x1b\x1boAnrn\xf20'	b' \x02\x00\x02'	b'20020002'	[]	72
b'101100044d51545404025f810000014e6f65203104000133639f70c8f0b0026465784134'	b'\x10\x11\x00\x04MQTT\x04\x02_\x81\x00\x00\x01Noe 1\x04\x00\x013c\x9fp\xc8\xf0\xb0\x02dexA4'	b''	b''	[]	72
b'101200044d5154540400db2a0006425563557432310c0001763371746b3837554443435a5a3b'	b'\x10\x12\x00\x04MQTT\x04\x00\xdb*\x00\x06BUcUt21\x0c\x00\x01v3qtk87UDCCZZ;'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101100064d5149736470030270d80003464946350b00046f6f45571459020287257a8000'	b'\x10\x11\x00\x06MQIsdp\x03\x02p\xd8\x00\x03FIF5\x0b\x00\x04ooEW\x14Y\x02\x02\x87%z\x80\x00'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100c00044d51545404000f48000074b217703a12000d644744473838745354394445d088'	b'\x10\x0c\x00\x04MQTT\x04\x00\x0fH\x00\x00t\xb2\x17p:\x12\x00\rdGDG88tST9DE\xd0\x88'	b' \x02\x00\x02'	b'20020002'	[]	72
b'101100064d514973647003008eda00035a4b4b331000044b46725249d665446336554563d0'	b'\x10\x11\x00\x06MQIsdp\x03\x00\x8e\xda\x00\x03ZKK3\x10\x00\x04KFrRI\xd6eDc6UEc\xd0'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100e00064d51497364700300359d0000bda14a350d000137fa7266614d477a576a6d6dbaa0'	b'\x10\x0e\x00\x06MQIsdp\x03\x005\x9d\x00\x00\xbd\xa1J5\r\x00\x017\xfarfaMGzWjmm\xba\xa0'	b' \x02\x00\x02'	b'20020002'	[]	72
b'100d00044d5154540402fcc700016ef400003c0a0000d6365a35755a6874d4912126'	b'\x10\r\x00\x04MQTT\x04\x02\xfc\xc7\x00\x01n\xf4\x00\x00<\n\x00\x00\xd66Z5uZht\xd4\x91!&'	b' \x02\x00\x00'	b'20020000'	[]	72
b'101200064d514973647003023f8d00047339314a380e000132797a6b5479416f71637750336480'	b'\x10\x12\x00\x06MQIsdp\x03\x02?\x8d\x00\x04s91J8\x0e\x00\x012yzkTyAoqcwP3d\x80'	b' \x02\x00\x00'	b'20020000'	[]	72
b'100f00064d514973647003022515000159f4a5380f000958636c4d756a4374744563306b80'	b'\x10\x0f\x00\x06MQIsdp\x03\x02%\x15\x00\x01Y\xf4\xa58\x0f\x00\tXclMujCttEc0k\x80'	b' \x02\x00\x00'	b'20020000'	[]	72
